Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
1,0.8581547156513615,0.014055619365358304,0.5310605470755186,0.35979934052624274,21.024916157242487,0.6068221901942171
2,0.9400840337171114,0.008409218394390032,0.7483036727575919,0.6774496246013865,18.937571664312216,0.634235953848758
3,1.0038682927693008,0.007559184582857628,0.7611858488461158,0.763252524569169,21.154380280816408,0.6645348536871363
4,1.0050688741956646,0.0072991822578047,0.6321517930471576,0.6350552475107327,22.1517045915787,0.6783382888370628
5,1.0046574169757585,0.00706840205359154,0.6390240104020459,0.643841462065085,20.493355142801843,0.6771480289584432
6,1.004415153064602,0.006759568140735597,0.7309192584031968,0.7347784692288172,22.175266749819457,0.6936751871983251
7,1.0039863717198796,0.006542174479512166,0.7119493673088709,0.7151428118703812,21.492890409979182,0.6858220469866869
8,0.9988119935190212,0.006236984402531594,0.7080984885708338,0.7064522297143815,20.507523145289106,0.6778702236571973
9,0.9993977200385579,0.006378685954320606,0.7446254775752992,0.7429856169096645,22.064666450670835,0.6963950809093221
10,1.003784073616055,0.006039689801569031,0.6593733128404302,0.6610866604025682,22.241889724777803,0.704646749945084
11,1.0032878173917243,0.006064532415486339,0.4610368430372299,0.46187286389969884,23.01142106781757,0.7064142840928145
12,1.0032924789048017,0.0059963279730584065,0.4393845626156363,0.44252751474758284,21.813825621946773,0.7106721418166657
13,1.0008906027337148,0.0059581948633444315,0.5713841545061147,0.5728292646536433,22.12839225729263,0.7062374762377199
14,1.0035937726649007,0.005988533720241669,0.597281126306407,0.5997135987767355,22.81254563022963,0.7120110989071017
15,1.006457603752704,0.0059121789315165815,0.576712098322646,0.5826429107456779,23.190392139882967,0.7125845963486322
16,1.007265128902883,0.005745853588775883,0.5412411539006076,0.5466642879241006,23.145261519585986,0.714188017280287
17,1.0042229101341833,0.005771222906523001,0.5446948334309824,0.548123796619456,23.226484682026975,0.7081754812587634
18,1.0030449028242778,0.005660685527087802,0.5112039591225953,0.5130269579048263,22.766116703956065,0.7128859028227744
19,1.0050171347909194,0.005779291001640908,0.4937101434850039,0.4983859875893581,22.8807129584863,0.7108259949210697
20,1.0005181639130314,0.005728836986295398,0.520069683034024,0.5201397885399581,20.882582482172044,0.6939365528088769
21,1.0000635459981273,0.005956161339658962,0.5053597443475525,0.5042501067437152,21.73250352477038,0.7136683735585927
22,1.0006334086612374,0.005749564114371537,0.5368125667845676,0.5369528493886069,23.37173437580836,0.7173778720317364
23,1.0009831408669707,0.005622152262260885,0.43905027897119403,0.43852431257101654,22.43375657425917,0.7079820231685425
24,1.0017962792368937,0.005796301242488177,0.45553733177630656,0.4567552186802234,23.100027979473477,0.7190153852612189
25,1.0010439023685795,0.005614021563133411,0.4672386659590226,0.46745423534426245,23.340543637481332,0.7169718181136419
26,0.9991497467350028,0.0055297787432261325,0.4347537183531533,0.43295892081689324,23.233001379368815,0.7164091208127624
27,1.0014233785331885,0.005696975665073322,0.41678536295467006,0.4176646930545402,22.703740026221155,0.7104555536733175
28,1.0013794349255811,0.005718728415327456,0.4112219212320385,0.4118369481719769,22.54072094904112,0.7109446364983257
29,1.0018896622485833,0.005721652863992765,0.3995897832287333,0.40038684732481694,23.064810490983284,0.721800760986116
30,1.0015472055631824,0.0056351091139919115,0.329360372951153,0.33006644769632737,23.359407922307316,0.7224419775833751
31,1.001864465255311,0.005688312862195176,0.2162678391452727,0.21516310384626136,23.299024960796906,0.7221456786561824
32,1.0,0.006046181770515523,4.4725905972722585e-20,5.573240343748058e-20,22.62526187059973,0.7249515137283737
33,1.0,0.00594333268904471,2.2674652221383888e-20,2.421060427340758e-20,23.038528014750437,0.717944784083301
34,1.0,0.005952431560896522,5.119057243446227e-20,3.925362568178443e-20,23.339463199425325,0.7174120562944756
35,1.0,0.005892044161727823,1.3274824620939372e-19,9.852473601484022e-20,22.8166328962884,0.7242769993550284
36,1.0,0.006077821163575077,6.072769897138154e-20,4.172964912532688e-20,23.290605726956016,0.726439943799154
37,1.0,0.0059899008062366844,9.342873424012757e-17,1.1500420824516854e-16,22.95621486711795,0.7199456575347907
38,1.0,0.006059286293870244,2.396691227671743e-19,2.1401314683586933e-19,23.332621149223183,0.7182852612073316
39,1.0,0.005749299239656718,7.728757396606352e-20,8.23164820307142e-20,23.57060944531768,0.7265459426379313
40,1.0,0.00577995999408304,2.775380872409271e-20,2.795975737935676e-20,22.662933079914993,0.7256778733962802
41,1.0,0.005911550817111533,6.378468932236044e-20,6.910528176285906e-20,20.531299008235464,0.712534490032448
42,1.0,0.005872547912892425,4.713190781109582e-20,3.1912066858458954e-20,23.442942098461877,0.7266236907216485
43,1.0,0.005880755812701627,4.8561884578983504e-20,5.0723936567198834e-20,23.243625035281962,0.7269710686347277
44,1.0,0.005775718129802365,7.305978541264231e-20,3.706097709443764e-20,23.135276406681257,0.7228797533567816
45,1.0,0.0059095113027373535,6.442510728497072e-20,6.02218988567589e-20,23.486192403017704,0.7292810423747121
46,1.0,0.005850067507398044,8.561337706760274e-20,6.47641548302489e-20,23.433946787870454,0.7167896851935079
47,1.0,0.005898525883524536,9.661119006172792e-20,6.110452981438908e-20,23.417085373832094,0.7284886249586554
48,1.0,0.005794154383609172,3.5334424956731424e-20,3.3542864626604926e-20,23.6595149974927,0.7248960994202936
49,1.0,0.005654645406860062,1.7796874779316583e-19,1.6823322989617297e-19,23.442573777061146,0.7282587878894177
50,1.0,0.005668853188227766,8.141086237660926e-20,8.358070057162977e-20,23.5275331478088,0.7316604839659633
